gsName,gsGene,gsRange,gsSource,gsCitation
The Cancer-Testis Antigens,C15orf60,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CCDC83,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TEKT5,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,NR6A1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TMPRSS12,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TPPP2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,PRSS55,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,DMRT1,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,"EDAG, NDR",,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,DNAJB8,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CSAG3B,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,CTAG1A,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE12B,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE12C,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE12D,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE12E,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE12F,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE12G,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE12H,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE12I,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE12J,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,GAGE13,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,LOC728137,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,MAGEA2B,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,MAGEA9B/LOC728269,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,NXF2B,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPANXA2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPANXB2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SPANXE,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SSX4B,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SSX5,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SSX6,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SSX7,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,SSX9,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TSPY1D,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TSPY1E,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TSPY1F,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TSPY1G,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TSPY1H,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TSPY1I,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,TSPY2,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,XAGE1E,,http://www.cta.lncc.br/,
The Cancer-Testis Antigens,XAGE2B/CTD-2267G17.3,,http://www.cta.lncc.br/,
